capture_event_id,split,site_id,datetime,longitude,latitude,environment_feature_status,chirps_monthly_mm,chirps_source_file,jrc_water_occurrence_pct,jrc_water_seasonality_months,jrc_water_extent_class,month,modis_composite_count,modis_first_calendar_date,modis_latest_calendar_date,modis_ndvi_mean,modis_ndvi_median,modis_ndvi_min,modis_ndvi_max,modis_evi_mean,modis_evi_median,modis_evi_min,modis_evi_max,modis_blue_reflectance_mean,modis_red_reflectance_mean,modis_nir_reflectance_mean,modis_mir_reflectance_mean,modis_pixel_reliability_mean,modis_pixel_reliability_best,modis_vi_quality_mode,modis_full_available,modis_ndvi_seed,modis_evi_seed,modis_seed_available
ASG000re1v,train_core,M08,2012-06-27T19:13:13,34.971910183526916,-2.5307163836466344,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.4754,0.4754,0.4314,0.5194,0.2835,0.2835,0.2597,0.3073,0.0463,0.0914,0.2566,0.1366,0.0,0.0,2116,True,,,False
ASG000re8z,train_core,M08,2012-07-18T10:59:20,34.971910183526916,-2.5307163836466344,ok,3.252837657928467,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.33755,0.33755,0.2973,0.3778,0.2027,0.2027,0.1847,0.2207,0.06235,0.11935,0.23975,0.17915,0.0,0.0,2116,True,,,False
ASG000re9v,train_core,M08,2012-07-26T04:36:26,34.971910183526916,-2.5307163836466344,ok,3.252837657928467,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.33755,0.33755,0.2973,0.3778,0.2027,0.2027,0.1847,0.2207,0.06235,0.11935,0.23975,0.17915,0.0,0.0,2116,True,,,False
ASG000rea5,train_core,M08,2012-07-28T09:49:41,34.971910183526916,-2.5307163836466344,ok,3.252837657928467,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.33755,0.33755,0.2973,0.3778,0.2027,0.2027,0.1847,0.2207,0.06235,0.11935,0.23975,0.17915,0.0,0.0,2116,True,,,False
ASG000rebu,train_core,M08,2012-08-24T12:08:54,34.971910183526916,-2.5307163836466344,ok,17.66634178161621,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.3449,0.3449,0.3378,0.352,0.18305,0.18305,0.1753,0.1908,0.05015,0.0998,0.20455,0.1701,0.0,0.0,2116,True,,,False
ASG000rec3,train_core,M08,2012-08-27T08:40:09,34.971910183526916,-2.5307163836466344,ok,17.66634178161621,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.3449,0.3449,0.3378,0.352,0.18305,0.18305,0.1753,0.1908,0.05015,0.0998,0.20455,0.1701,0.0,0.0,2116,True,,,False
ASG000rec5,train_core,M08,2012-08-30T08:49:44,34.971910183526916,-2.5307163836466344,ok,17.66634178161621,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.3449,0.3449,0.3378,0.352,0.18305,0.18305,0.1753,0.1908,0.05015,0.0998,0.20455,0.1701,0.0,0.0,2116,True,,,False
ASG000recq,train_core,M08,2012-09-07T12:15:10,34.971910183526916,-2.5307163836466344,ok,26.363737106323242,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.2978,0.2978,0.28,0.3156,0.1498499999999999,0.1498499999999999,0.1452,0.1545,0.0513,0.0983,0.1814,0.16925,0.0,0.0,2116,True,,,False
ASG000recz,train_core,M08,2012-10-10T21:15:57,34.971910183526916,-2.5307163836466344,ok,56.05610656738281,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.3811,0.3811,0.3014,0.4608,0.1949,0.1949,0.1447,0.2451,0.044,0.0855,0.19335,0.17495,0.0,0.0,2116,True,,,False
ASG000redh,train_core,M08,2012-10-10T22:01:57,34.971910183526916,-2.5307163836466344,ok,56.05610656738281,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.3811,0.3811,0.3014,0.4608,0.1949,0.1949,0.1447,0.2451,0.044,0.0855,0.19335,0.17495,0.0,0.0,2116,True,,,False
ASG000reth,train_core,M08,2012-10-31T22:01:51,34.971910183526916,-2.5307163836466344,ok,56.05610656738281,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.3811,0.3811,0.3014,0.4608,0.1949,0.1949,0.1447,0.2451,0.044,0.0855,0.19335,0.17495,0.0,0.0,2116,True,,,False
ASG000retm,train_core,M08,2012-11-05T19:44:44,34.971910183526916,-2.5307163836466344,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3978,0.3978,0.3978,0.3978,0.2005,0.2005,0.2005,0.2005,0.0427,0.0834,0.1936,0.1501,1.0,1.0,2185,True,,,False
ASG000reto,train_core,M08,2012-11-08T22:39:18,34.971910183526916,-2.5307163836466344,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3978,0.3978,0.3978,0.3978,0.2005,0.2005,0.2005,0.2005,0.0427,0.0834,0.1936,0.1501,1.0,1.0,2185,True,,,False
ASG000revo,train_core,M08,2013-01-03T19:14:21,34.971910183526916,-2.5307163836466344,ok,74.57376861572266,data/raw/environment/chirps_v3_monthly_africa/2013/chirps-v3.0.2013.01.tif,0.0,0.0,0.0,2013-01,2,2013-01-01,2013-01-17,0.5946,0.5946,0.5926,0.5966,0.3132,0.3132,0.2969,0.3295,0.03045,0.05725,0.2253,0.115,0.0,0.0,2116,True,,,False
ASG000rezd,train_core,M09,2012-06-05T18:01:51,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf0r,train_core,M09,2012-06-10T09:43:02,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf0u,train_core,M09,2012-06-10T10:13:09,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf1i,train_core,M09,2012-06-10T11:42:21,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf1o,train_core,M09,2012-06-10T12:15:48,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf20,train_core,M09,2012-06-10T13:25:45,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf21,train_core,M09,2012-06-10T13:28:56,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf22,train_core,M09,2012-06-10T13:31:09,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf2e,train_core,M09,2012-06-10T14:13:17,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf2o,train_core,M09,2012-06-10T15:51:09,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf2r,train_core,M09,2012-06-10T16:00:16,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf2w,train_core,M09,2012-06-10T16:14:20,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf2y,train_core,M09,2012-06-10T16:17:33,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf2z,train_core,M09,2012-06-10T16:23:17,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf37,train_core,M09,2012-06-10T17:00:37,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf3l,train_core,M09,2012-06-11T00:50:02,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf5y,train_core,M09,2012-06-14T13:03:21,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf69,train_core,M09,2012-06-14T13:22:14,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf6d,train_core,M09,2012-06-14T13:28:11,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rf6f,train_core,M09,2012-06-14T13:30:55,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rfc9,train_core,M09,2012-06-22T06:13:53,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rffl,train_core,M09,2012-06-27T04:41:51,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rffu,train_core,M09,2012-06-27T19:09:21,34.97261973305877,-2.5480664558135113,ok,20.80204200744629,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.46025,0.46025,0.417,0.5035000000000001,0.29095,0.29095,0.2644,0.3175,0.05295,0.10175,0.27475,0.13915,0.0,0.0,2116,True,,,False
ASG000rg4n,train_core,M09,2012-07-12T22:07:32,34.97261973305877,-2.5480664558135113,ok,3.252837657928467,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.30985,0.30985,0.2853,0.3344,0.1935,0.1935,0.1859,0.2011,0.06895,0.1332,0.25175,0.18155,0.0,0.0,2116,True,,,False
ASG000rgyr,train_core,M09,2012-07-20T11:37:09,34.97261973305877,-2.5480664558135113,ok,3.252837657928467,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.30985,0.30985,0.2853,0.3344,0.1935,0.1935,0.1859,0.2011,0.06895,0.1332,0.25175,0.18155,0.0,0.0,2116,True,,,False
ASG000rh7n,train_core,M09,2012-11-06T20:52:45,34.97261973305877,-2.5480664558135113,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3474,0.3474,0.3474,0.3474,0.1766,0.1766,0.1766,0.1766,0.0468,0.0927,0.1914,0.1676,0.0,0.0,2116,True,,,False
ASG000rh7s,train_core,M09,2012-11-06T21:07:00,34.97261973305877,-2.5480664558135113,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3474,0.3474,0.3474,0.3474,0.1766,0.1766,0.1766,0.1766,0.0468,0.0927,0.1914,0.1676,0.0,0.0,2116,True,,,False
ASG000rh7u,train_core,M09,2012-11-06T21:09:58,34.97261973305877,-2.5480664558135113,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3474,0.3474,0.3474,0.3474,0.1766,0.1766,0.1766,0.1766,0.0468,0.0927,0.1914,0.1676,0.0,0.0,2116,True,,,False
ASG000rh8q,train_core,M09,2012-11-09T07:31:26,34.97261973305877,-2.5480664558135113,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3474,0.3474,0.3474,0.3474,0.1766,0.1766,0.1766,0.1766,0.0468,0.0927,0.1914,0.1676,0.0,0.0,2116,True,,,False
ASG000rh8z,train_core,M09,2012-11-09T15:34:32,34.97261973305877,-2.5480664558135113,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3474,0.3474,0.3474,0.3474,0.1766,0.1766,0.1766,0.1766,0.0468,0.0927,0.1914,0.1676,0.0,0.0,2116,True,,,False
ASG000rh9n,train_core,M09,2012-11-11T21:35:34,34.97261973305877,-2.5480664558135113,ok,100.08846282958984,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3474,0.3474,0.3474,0.3474,0.1766,0.1766,0.1766,0.1766,0.0468,0.0927,0.1914,0.1676,0.0,0.0,2116,True,,,False
ASG000rhdl,train_core,M09,2012-12-16T08:46:09,34.97261973305877,-2.5480664558135113,ok,79.66300201416016,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.12.tif,0.0,0.0,0.0,2012-12,2,2012-12-02,2012-12-18,0.3752,0.3752,0.3506,0.3998,0.20635,0.20635,0.2023,0.2104,0.05275,0.09805,0.2143,0.18265,0.0,0.0,2116,True,,,False
ASG000rheb,train_core,M10,2012-06-12T12:57:57,34.97447044955092,-2.570749375599701,ok,18.721542358398438,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.06.tif,0.0,0.0,0.0,2012-06,2,2012-06-09,2012-06-25,0.493,0.493,0.4455,0.5405,0.30345,0.30345,0.276,0.3309,0.04785,0.091,0.26735,0.1279,0.0,0.0,2116,True,,,False
ASG000rhit,train_core,M10,2012-08-16T15:32:34,34.97447044955092,-2.570749375599701,ok,24.106956481933594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.30815,0.30815,0.2969,0.3194,0.1551,0.1551,0.147,0.1632,0.04965,0.0969,0.18335,0.16055,0.0,0.0,2116,True,,,False
ASG000rhiu,train_core,M10,2012-08-16T15:37:19,34.97447044955092,-2.570749375599701,ok,24.106956481933594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.30815,0.30815,0.2969,0.3194,0.1551,0.1551,0.147,0.1632,0.04965,0.0969,0.18335,0.16055,0.0,0.0,2116,True,,,False
ASG000rih4,train_core,M10,2012-11-02T16:58:07,34.97447044955092,-2.570749375599701,ok,100.4769287109375,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3145,0.3145,0.3145,0.3145,0.2021,0.2021,0.2021,0.2021,0.071,0.1362,0.2612,0.2296,1.0,1.0,2120,True,,,False
ASG000rii0,train_core,M10,2012-11-05T19:10:45,34.97447044955092,-2.570749375599701,ok,100.4769287109375,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.11.tif,0.0,0.0,0.0,2012-11,1,2012-11-16,2012-11-16,0.3145,0.3145,0.3145,0.3145,0.2021,0.2021,0.2021,0.2021,0.071,0.1362,0.2612,0.2296,1.0,1.0,2120,True,,,False
ASG000rk3h,train_core,M11,2012-07-26T20:48:51,34.97562807497066,-2.592664773214436,ok,2.700673818588257,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.3102,0.3102,0.2897,0.3307,0.18795,0.18795,0.1819,0.194,0.0659,0.12655,0.2395499999999999,0.1811,0.0,0.0,2116,True,,,False
ASG000rk7a,train_core,M11,2012-07-31T18:12:24,34.97562807497066,-2.592664773214436,ok,2.700673818588257,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.3102,0.3102,0.2897,0.3307,0.18795,0.18795,0.1819,0.194,0.0659,0.12655,0.2395499999999999,0.1811,0.0,0.0,2116,True,,,False
ASG000rke0,train_core,M11,2012-08-08T07:26:04,34.97562807497066,-2.592664773214436,ok,24.106956481933594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.2837,0.2837,0.2731,0.2943,0.14365,0.14365,0.1365,0.1508,0.0536,0.0997,0.17875,0.1684999999999999,0.0,0.0,2116,True,,,False
ASG000rkgi,train_core,M11,2012-08-13T00:12:18,34.97562807497066,-2.592664773214436,ok,24.106956481933594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.2837,0.2837,0.2731,0.2943,0.14365,0.14365,0.1365,0.1508,0.0536,0.0997,0.17875,0.1684999999999999,0.0,0.0,2116,True,,,False
ASG000rm8k,train_core,M11,2012-10-09T18:55:53,34.97562807497066,-2.592664773214436,ok,61.651145935058594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.2922,0.2922,0.2862,0.2982,0.1525,0.1525,0.1387,0.1663,0.0545,0.1036,0.1894,0.19775,0.0,0.0,2116,True,,,False
ASG000ro8y,train_core,M12,2012-09-04T10:37:00,34.97545212939571,-2.61248455625981,ok,23.300790786743164,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.2974,0.2974,0.2744,0.3204,0.16935,0.16935,0.1401,0.1986,0.06085,0.1147,0.2133,0.1942,0.0,0.0,2116,True,,,False
ASG000ro97,train_core,M12,2012-09-12T07:04:31,34.97545212939571,-2.61248455625981,ok,23.300790786743164,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.2974,0.2974,0.2744,0.3204,0.16935,0.16935,0.1401,0.1986,0.06085,0.1147,0.2133,0.1942,0.0,0.0,2116,True,,,False
ASG000ro9g,train_core,M12,2012-09-18T12:24:00,34.97545212939571,-2.61248455625981,ok,23.300790786743164,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.09.tif,0.0,0.0,0.0,2012-09,2,2012-09-13,2012-09-29,0.2974,0.2974,0.2744,0.3204,0.16935,0.16935,0.1401,0.1986,0.06085,0.1147,0.2133,0.1942,0.0,0.0,2116,True,,,False
ASG000robh,train_core,M12,2012-10-20T14:30:09,34.97545212939571,-2.61248455625981,ok,56.257057189941406,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.10.tif,0.0,0.0,0.0,2012-10,2,2012-10-15,2012-10-31,0.3675,0.3675,0.3641,0.3709,0.202,0.202,0.1909,0.2131,0.0529,0.09785,0.2114,0.1848,0.0,0.0,2116,True,,,False
ASG000rptd,train_core,M13,2012-07-28T23:43:00,34.97511450757576,-2.632259386238691,ok,2.368760585784912,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.28355,0.28355,0.2618,0.3053,0.1712,0.1712,0.1642,0.1782,0.06785,0.13265,0.2369,0.18755,0.0,0.0,2116,True,,,False
ASG000rptv,train_core,M13,2012-07-30T21:27:31,34.97511450757576,-2.632259386238691,ok,2.368760585784912,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.07.tif,0.0,0.0,0.0,2012-07,2,2012-07-11,2012-07-27,0.28355,0.28355,0.2618,0.3053,0.1712,0.1712,0.1642,0.1782,0.06785,0.13265,0.2369,0.18755,0.0,0.0,2116,True,,,False
ASG000rpvv,train_core,M13,2012-08-10T20:09:28,34.97511450757576,-2.632259386238691,ok,22.850465774536133,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.2459,0.2459,0.2444,0.2474,0.12605,0.12605,0.1233,0.1288,0.05555,0.1105,0.1825999999999999,0.17215,0.0,0.0,2116,True,,,False
ASG000rpyg,train_core,M13,2012-08-15T05:42:55,34.97511450757576,-2.632259386238691,ok,22.850465774536133,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.08.tif,0.0,0.0,0.0,2012-08,2,2012-08-12,2012-08-28,0.2459,0.2459,0.2444,0.2474,0.12605,0.12605,0.1233,0.1288,0.05555,0.1105,0.1825999999999999,0.17215,0.0,0.0,2116,True,,,False
